##ID,,,,0黑；1绿；2蓝；3紫；4黄,备注，程序不读,,,,0：静态等级；1：动态等级,,,,,,,,,,,,,,,,
怪物ID,名称,显示名,性别,怪物等阶,怪物类型,头像资源ID,资源,等级,是否动态等级,主动技能,普攻技能,天赋技能,放大比例,生命,攻击,命中,闪避,暴击,韧性,抵挡,破击,护甲,破甲,初始怒气,类型
12901,,齐国猛将,0,3,1,6005,youxia,295,,122,2,,10000,279158,34914,0,0,0,0,0,0,0,0,50,0
12902,,齐国猛将,0,3,1,6004,cike,295,,121,3,,10000,195410,49098,0,0,0,0,0,0,0,0,50,0
12903,,齐国猛将,0,3,2,6002,daodunbing,295,,120,2,,10000,348947,25640,0,0,0,0,100,0,0,0,50,0
12904,,花木兰,1,3,1,1008,huamulan,295,,13,1,,10000,279158,37369,0,0,0,0,0,0,0,0,100,0
12905,,曹操,0,3,2,1030,caocao,295,,35,117,,10000,523421,38460,0,0,0,0,100,0,0,0,100,1
12906,,齐国猛将,0,3,1,6003,gongjianshou,296,,116,4,,10000,177526,44488,0,0,0,0,0,0,0,0,50,0
12907,,齐国猛将,0,3,1,6009,wenguan,296,,126,5,,10000,166431,49431,0,0,0,0,0,0,0,0,50,0
12908,,齐国猛将,0,3,1,6010,wujiang,296,,128,127,,10000,253609,33860,0,0,0,0,0,0,0,0,50,0
12909,,司马懿,0,3,1,1010,simayi,296,,15,114,,10000,166431,49431,0,0,0,0,0,0,0,0,100,0
12910,,诸葛亮,0,3,1,1009,zhugeliang,296,,14,111,,10000,249646,74147,0,0,0,0,0,0,0,0,100,1
12911,,齐国大将,0,3,1,6007,mibaoshanzei,298,,124,3,,10000,179188,44789,0,0,0,0,0,0,0,0,50,0
12912,,齐国大将,0,3,2,6002,daodunbing,298,,120,2,,10000,319978,23390,0,0,0,0,100,0,0,0,50,0
12913,,齐国大将,0,3,1,6008,wufu,298,,125,2,,10000,255982,31850,0,0,0,0,0,0,0,0,50,0
12914,,荆轲,0,3,1,1015,jingke,298,,20,3,,10000,179188,44789,0,0,0,0,0,0,0,0,100,0
12915,,唐伯虎,0,3,1,1024,tangbohu,298,,29,115,,10000,383974,47775,0,0,0,0,0,0,0,0,100,1
12916,,齐国大将,0,3,1,6006,wushi,299,,123,134,,10000,169550,50101,0,0,0,0,0,0,0,0,50,0
12917,,齐国大将,0,3,1,6001,changqiangbing,299,,119,1,,10000,258362,34319,0,0,0,0,0,0,0,0,50,0
12918,,齐国大将,0,3,2,6002,daodunbing,299,,120,2,,10000,322953,23547,0,0,0,0,100,0,0,0,50,0
12919,,甄缳,1,3,1,1018,zhenhuan,299,,23,105,,10000,180854,45091,0,0,0,0,0,0,0,0,100,0
12920,,程咬金,0,3,1,1007,baiqi,299,,12,1,,10000,387544,51479,0,0,0,0,0,0,0,0,100,1
12921,,齐国大将,0,3,1,6005,youxia,300,,122,2,,10000,289720,35867,0,0,0,0,0,0,0,0,50,0
12922,,齐国大将,0,3,2,6002,daodunbing,300,,120,2,,10000,362150,26340,0,0,0,0,100,0,0,0,50,0
12923,,齐国大将,0,3,1,6011,mibaoshanzeitoumu,300,,147,146,,10000,289720,50438,0,0,0,0,0,0,0,0,50,0
12924,,李世民,0,3,2,1031,lishimin,300,,36,2,,10000,362150,26340,0,0,0,0,100,0,0,0,100,0
12925,,魔·孙武,0,3,1,1003,sunwu,300,,8,2,,10000,869160,115166,0,0,0,0,0,0,0,0,100,2
21001,,武将,0,,1,6010,wujiang,40,,128,127,,10000,500,80,30,20,30,20,30,25,20,30,50,1
21002,,武将,0,,1,6010,wujiang,40,,128,127,,10000,500,80,30,20,30,20,30,25,20,30,50,1
21003,,武将,0,,1,6010,wujiang,40,,128,127,,10000,500,80,30,20,30,20,30,25,20,30,50,1
21004,,文官,0,,1,6009,wenguan,40,,126,5,,10000,500,80,30,20,30,20,30,25,20,30,50,1
21005,,文官,0,,1,6009,wenguan,40,,126,5,,10000,500,80,30,20,30,20,30,25,20,30,50,1
21006,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21007,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21008,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21009,,秘宝山贼,0,,1,6007,mibaoshanzei,60,,124,3,,10000,9523,2246,30,20,30,20,30,25,20,30,50,1
21010,,秘宝山贼,0,,1,6007,mibaoshanzei,60,,124,3,,10000,9523,2246,30,20,30,20,30,25,20,30,50,1
21011,,武夫,0,,1,6008,wufu,90,,125,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21012,,武夫,0,,1,6008,wufu,90,,125,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21013,,武夫,0,,1,6008,wufu,90,,125,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21014,,长枪兵,0,,1,6001,changqiangbing,90,,119,1,,10000,18612,2251,50,40,50,40,50,45,40,50,50,1
21015,,长枪兵,0,,1,6001,changqiangbing,90,,119,1,,10000,18612,2251,50,40,50,40,50,45,40,50,50,1
21016,,游侠,0,,1,6005,youxia,110,,122,2,,10000,24972,2817,50,40,50,40,50,45,40,50,50,1
21017,,游侠,0,,1,6005,youxia,110,,122,2,,10000,24972,2817,50,40,50,40,50,45,40,50,50,1
21018,,游侠,0,,1,6005,youxia,110,,122,2,,10000,24972,2817,50,40,50,40,50,45,40,50,50,1
21019,,刺客,0,,1,6004,cike,110,,121,3,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21020,,刺客,0,,1,6004,cike,110,,121,3,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21021,,山贼头目,0,,1,6011,mibaoshanzeitoumu,130,,147,146,,10000,32236,5019,60,50,60,50,60,55,50,60,50,1
21022,,山贼头目,0,,1,6011,mibaoshanzeitoumu,130,,147,146,,10000,32236,5019,60,50,60,50,60,55,50,60,50,1
21023,,山贼头目,0,,1,6011,mibaoshanzeitoumu,130,,147,146,,10000,32236,5019,60,50,60,50,60,55,50,60,50,1
21024,,文官,0,,1,6009,wenguan,130,,126,5,,10000,21155,5577,60,50,60,50,60,55,50,60,50,1
21025,,文官,0,,1,6009,wenguan,130,,126,5,,10000,21155,5577,60,50,60,50,60,55,50,60,50,1
21026,,武夫,0,,1,6008,wufu,160,,125,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21027,,武夫,0,,1,6008,wufu,160,,125,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21028,,武夫,0,,1,6008,wufu,160,,125,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21029,,游侠,0,,1,6005,youxia,160,,122,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21030,,游侠,0,,1,6005,youxia,160,,122,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21031,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21032,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21033,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21034,,刺客,0,,1,6004,cike,180,,121,3,,10000,42448,9259,70,60,70,60,70,65,60,70,50,1
21035,,刺客,0,,1,6004,cike,180,,121,3,,10000,42448,9259,70,60,70,60,70,65,60,70,50,1
21036,,刺客,0,,1,6004,cike,200,,121,3,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21037,,刺客,0,,1,6004,cike,200,,121,3,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21038,,刺客,0,,1,6004,cike,200,,121,3,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21039,,游侠,0,,1,6005,youxia,200,,122,2,,10000,75024,8150,70,60,70,60,70,65,60,70,50,1
21040,,游侠,0,,1,6005,youxia,200,,122,2,,10000,75024,8150,70,60,70,60,70,65,60,70,50,1
21041,,山贼头目,0,,1,6011,mibaoshanzeitoumu,220,,147,146,,10000,120800,18537,70,60,70,60,70,65,60,70,50,1
21042,,山贼头目,0,,1,6011,mibaoshanzeitoumu,220,,147,146,,10000,120800,18537,70,60,70,60,70,65,60,70,50,1
21043,,山贼头目,0,,1,6011,mibaoshanzeitoumu,220,,147,146,,10000,120800,18537,70,60,70,60,70,65,60,70,50,1
21044,,刀盾兵,0,,1,6002,daodunbing,220,,120,2,,10000,151000,9681,70,60,70,60,70,65,60,70,50,1
21045,,刀盾兵,0,,1,6002,daodunbing,220,,120,2,,10000,151000,9681,70,60,70,60,70,65,60,70,50,1
21046,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21047,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21048,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21049,,刺客,0,,1,6004,cike,240,,121,3,,10000,122912,26600,80,70,80,70,80,75,70,80,50,1
21050,,刺客,0,,1,6004,cike,240,,121,3,,10000,122912,26600,80,70,80,70,80,75,70,80,50,1
21051,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21052,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21053,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21054,,弓箭手,0,,1,6003,gongjianshou,40,,116,4,,10000,730,268,30,20,30,20,30,25,20,30,50,1
21055,,弓箭手,0,,1,6003,gongjianshou,40,,116,4,,10000,730,268,30,20,30,20,30,25,20,30,50,1
21056,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21057,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21058,,长枪兵,0,,1,6001,changqiangbing,60,,119,1,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21059,,游侠,0,,1,6005,youxia,60,,122,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21060,,游侠,0,,1,6005,youxia,60,,122,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21061,,山贼头目,0,,1,6011,mibaoshanzeitoumu,90,,147,146,,10000,18612,2957,50,40,50,40,50,45,40,50,50,1
21062,,山贼头目,0,,1,6011,mibaoshanzeitoumu,90,,147,146,,10000,18612,2957,50,40,50,40,50,45,40,50,50,1
21063,,山贼头目,0,,1,6011,mibaoshanzeitoumu,90,,147,146,,10000,18612,2957,50,40,50,40,50,45,40,50,50,1
21064,,巫师,0,,1,6006,wushi,90,,123,134,,10000,12214,3286,50,40,50,40,50,45,40,50,50,1
21065,,巫师,0,,1,6006,wushi,90,,123,134,,10000,12214,3286,50,40,50,40,50,45,40,50,50,1
21066,,巫师,0,,1,6006,wushi,110,,123,134,,10000,16388,4401,50,40,50,40,50,45,40,50,50,1
21067,,巫师,0,,1,6006,wushi,110,,123,134,,10000,16388,4401,50,40,50,40,50,45,40,50,50,1
21068,,巫师,0,,1,6006,wushi,110,,123,134,,10000,16388,4401,50,40,50,40,50,45,40,50,50,1
21069,,山贼头目,0,,1,6011,mibaoshanzeitoumu,110,,147,146,,10000,24972,3961,50,40,50,40,50,45,40,50,50,1
21070,,山贼头目,0,,1,6011,mibaoshanzeitoumu,110,,147,146,,10000,24972,3961,50,40,50,40,50,45,40,50,50,1
21071,,弓箭手,0,,1,6003,gongjianshou,130,,116,4,,10000,22565,5019,60,50,60,50,60,55,50,60,50,1
21072,,弓箭手,0,,1,6003,gongjianshou,130,,116,4,,10000,22565,5019,60,50,60,50,60,55,50,60,50,1
21073,,弓箭手,0,,1,6003,gongjianshou,130,,116,4,,10000,22565,5019,60,50,60,50,60,55,50,60,50,1
21074,,游侠,0,,1,6005,youxia,130,,122,2,,10000,32236,3569,60,50,60,50,60,55,50,60,50,1
21075,,游侠,0,,1,6005,youxia,130,,122,2,,10000,32236,3569,60,50,60,50,60,55,50,60,50,1
21076,,游侠,0,,1,6005,youxia,160,,122,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21077,,游侠,0,,1,6005,youxia,160,,122,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21078,,游侠,0,,1,6005,youxia,160,,122,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21079,,刺客,0,,1,6004,cike,160,,121,3,,10000,31828,7088,60,50,60,50,60,55,50,60,50,1
21080,,刺客,0,,1,6004,cike,160,,121,3,,10000,31828,7088,60,50,60,50,60,55,50,60,50,1
21081,,巫师,0,,1,6006,wushi,180,,123,134,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21082,,巫师,0,,1,6006,wushi,180,,123,134,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21083,,巫师,0,,1,6006,wushi,180,,123,134,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21084,,刀盾兵,0,,1,6002,daodunbing,180,,120,2,,10000,75800,4835,70,60,70,60,70,65,60,70,50,1
21085,,刀盾兵,0,,1,6002,daodunbing,180,,120,2,,10000,75800,4835,70,60,70,60,70,65,60,70,50,1
21086,,巫师,0,,1,6006,wushi,200,,123,134,,10000,49235,12734,70,60,70,60,70,65,60,70,50,1
21087,,巫师,0,,1,6006,wushi,200,,123,134,,10000,49235,12734,70,60,70,60,70,65,60,70,50,1
21088,,巫师,0,,1,6006,wushi,200,,123,134,,10000,49235,12734,70,60,70,60,70,65,60,70,50,1
21089,,山贼头目,0,,1,6011,mibaoshanzeitoumu,200,,147,146,,10000,75024,11461,70,60,70,60,70,65,60,70,50,1
21090,,山贼头目,0,,1,6011,mibaoshanzeitoumu,200,,147,146,,10000,75024,11461,70,60,70,60,70,65,60,70,50,1
21091,,秘宝山贼,0,,1,6007,mibaoshanzei,220,,124,3,,10000,84560,18537,70,60,70,60,70,65,60,70,50,1
21092,,秘宝山贼,0,,1,6007,mibaoshanzei,220,,124,3,,10000,84560,18537,70,60,70,60,70,65,60,70,50,1
21093,,秘宝山贼,0,,1,6007,mibaoshanzei,220,,124,3,,10000,84560,18537,70,60,70,60,70,65,60,70,50,1
21094,,山贼头目,0,,1,6011,mibaoshanzeitoumu,220,,147,146,,10000,120800,18537,70,60,70,60,70,65,60,70,50,1
21095,,山贼头目,0,,1,6011,mibaoshanzeitoumu,220,,147,146,,10000,120800,18537,70,60,70,60,70,65,60,70,50,1
21096,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21097,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21098,,武夫,0,,1,6008,wufu,240,,125,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21099,,游侠,0,,1,6005,youxia,240,,122,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21100,,游侠,0,,1,6005,youxia,240,,122,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21101,,武夫,0,,1,6008,wufu,40,,125,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21102,,武夫,0,,1,6008,wufu,40,,125,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21103,,武夫,0,,1,6008,wufu,40,,125,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21104,,长枪兵,0,,1,6001,changqiangbing,40,,119,1,,10000,1042,204,30,20,30,20,30,25,20,30,50,1
21105,,长枪兵,0,,1,6001,changqiangbing,40,,119,1,,10000,1042,204,30,20,30,20,30,25,20,30,50,1
21106,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21107,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21108,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21109,,武夫,0,,1,6008,wufu,60,,125,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21110,,武夫,0,,1,6008,wufu,60,,125,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21111,,巫师,0,,1,6006,wushi,90,,123,134,,10000,12214,3286,50,40,50,40,50,45,40,50,50,1
21112,,巫师,0,,1,6006,wushi,90,,123,134,,10000,12214,3286,50,40,50,40,50,45,40,50,50,1
21113,,巫师,0,,1,6006,wushi,90,,123,134,,10000,12214,3286,50,40,50,40,50,45,40,50,50,1
21114,,刀盾兵,0,,1,6002,daodunbing,90,,120,2,,10000,23265,1544,50,40,50,40,50,45,40,50,50,1
21115,,刀盾兵,0,,1,6002,daodunbing,90,,120,2,,10000,23265,1544,50,40,50,40,50,45,40,50,50,1
21116,,弓箭手,0,,1,6003,gongjianshou,110,,116,4,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21117,,弓箭手,0,,1,6003,gongjianshou,110,,116,4,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21118,,弓箭手,0,,1,6003,gongjianshou,110,,116,4,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21119,,刺客,0,,1,6004,cike,110,,121,3,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21120,,刺客,0,,1,6004,cike,110,,121,3,,10000,17480,3961,50,40,50,40,50,45,40,50,50,1
21121,,文官,0,,1,6009,wenguan,130,,126,5,,10000,21155,5577,60,50,60,50,60,55,50,60,50,1
21122,,文官,0,,1,6009,wenguan,130,,126,5,,10000,21155,5577,60,50,60,50,60,55,50,60,50,1
21123,,文官,0,,1,6009,wenguan,130,,126,5,,10000,21155,5577,60,50,60,50,60,55,50,60,50,1
21124,,长枪兵,0,,1,6001,changqiangbing,130,,119,1,,10000,32236,3820,60,50,60,50,60,55,50,60,50,1
21125,,长枪兵,0,,1,6001,changqiangbing,130,,119,1,,10000,32236,3820,60,50,60,50,60,55,50,60,50,1
21126,,巫师,0,,1,6006,wushi,160,,123,134,,10000,29838,7875,60,50,60,50,60,55,50,60,50,1
21127,,巫师,0,,1,6006,wushi,160,,123,134,,10000,29838,7875,60,50,60,50,60,55,50,60,50,1
21128,,巫师,0,,1,6006,wushi,160,,123,134,,10000,29838,7875,60,50,60,50,60,55,50,60,50,1
21129,,文官,0,,1,6009,wenguan,160,,126,5,,10000,29838,7875,60,50,60,50,60,55,50,60,50,1
21130,,文官,0,,1,6009,wenguan,160,,126,5,,10000,29838,7875,60,50,60,50,60,55,50,60,50,1
21131,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21132,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21133,,文官,0,,1,6009,wenguan,180,,126,5,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21134,,刺客,0,,1,6004,cike,180,,121,3,,10000,42448,9259,70,60,70,60,70,65,60,70,50,1
21135,,刺客,0,,1,6004,cike,180,,121,3,,10000,42448,9259,70,60,70,60,70,65,60,70,50,1
21136,,山贼头目,0,,1,6011,mibaoshanzeitoumu,200,,147,146,,10000,75024,11461,70,60,70,60,70,65,60,70,50,1
21137,,山贼头目,0,,1,6011,mibaoshanzeitoumu,200,,147,146,,10000,75024,11461,70,60,70,60,70,65,60,70,50,1
21138,,山贼头目,0,,1,6011,mibaoshanzeitoumu,200,,147,146,,10000,75024,11461,70,60,70,60,70,65,60,70,50,1
21139,,文官,0,,1,6009,wenguan,200,,126,5,,10000,49235,12734,70,60,70,60,70,65,60,70,50,1
21140,,文官,0,,1,6009,wenguan,200,,126,5,,10000,49235,12734,70,60,70,60,70,65,60,70,50,1
21141,,武夫,0,,1,6008,wufu,220,,125,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21142,,武夫,0,,1,6008,wufu,220,,125,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21143,,武夫,0,,1,6008,wufu,220,,125,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21144,,武将,0,,1,6010,wujiang,220,,128,127,,10000,120800,14109,70,60,70,60,70,65,60,70,50,1
21145,,武将,0,,1,6010,wujiang,220,,128,127,,10000,120800,14109,70,60,70,60,70,65,60,70,50,1
21146,,武将,0,,1,6010,wujiang,240,,128,127,,10000,175588,20246,80,70,80,70,80,75,70,80,50,1
21147,,武将,0,,1,6010,wujiang,240,,128,127,,10000,175588,20246,80,70,80,70,80,75,70,80,50,1
21148,,武将,0,,1,6010,wujiang,240,,128,127,,10000,175588,20246,80,70,80,70,80,75,70,80,50,1
21149,,游侠,0,,1,6005,youxia,240,,122,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21150,,游侠,0,,1,6005,youxia,240,,122,2,,10000,175588,18916,80,70,80,70,80,75,70,80,50,1
21151,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21152,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21153,,刀盾兵,0,,1,6002,daodunbing,40,,120,2,,10000,1303,140,30,20,30,20,30,25,20,30,50,1
21154,,山贼头目,0,,1,6011,mibaoshanzeitoumu,40,,147,146,,10000,1042,268,30,20,30,20,30,25,20,30,50,1
21155,,山贼头目,0,,1,6011,mibaoshanzeitoumu,40,,147,146,,10000,1042,268,30,20,30,20,30,25,20,30,50,1
21156,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21157,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21158,,文官,0,,1,6009,wenguan,60,,126,5,,10000,8928,2495,30,20,30,20,30,25,20,30,50,1
21159,,武夫,0,,1,6008,wufu,60,,125,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21160,,武夫,0,,1,6008,wufu,60,,125,2,,10000,13604,1597,30,20,30,20,30,25,20,30,50,1
21161,,游侠,0,,1,6005,youxia,90,,122,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21162,,游侠,0,,1,6005,youxia,90,,122,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21163,,游侠,0,,1,6005,youxia,90,,122,2,,10000,18612,2103,50,40,50,40,50,45,40,50,50,1
21164,,长枪兵,0,,1,6001,changqiangbing,90,,119,1,,10000,18612,2251,50,40,50,40,50,45,40,50,50,1
21165,,长枪兵,0,,1,6001,changqiangbing,90,,119,1,,10000,18612,2251,50,40,50,40,50,45,40,50,50,1
21166,,刀盾兵,0,,1,6002,daodunbing,110,,120,2,,10000,31215,2068,50,40,50,40,50,45,40,50,50,1
21167,,刀盾兵,0,,1,6002,daodunbing,110,,120,2,,10000,31215,2068,50,40,50,40,50,45,40,50,50,1
21168,,刀盾兵,0,,1,6002,daodunbing,110,,120,2,,10000,31215,2068,50,40,50,40,50,45,40,50,50,1
21169,,巫师,0,,1,6006,wushi,110,,123,134,,10000,16388,4401,50,40,50,40,50,45,40,50,50,1
21170,,巫师,0,,1,6006,wushi,110,,123,134,,10000,16388,4401,50,40,50,40,50,45,40,50,50,1
21171,,游侠,0,,1,6005,youxia,130,,122,2,,10000,32236,3569,60,50,60,50,60,55,50,60,50,1
21172,,游侠,0,,1,6005,youxia,130,,122,2,,10000,32236,3569,60,50,60,50,60,55,50,60,50,1
21173,,游侠,0,,1,6005,youxia,130,,122,2,,10000,32236,3569,60,50,60,50,60,55,50,60,50,1
21174,,刀盾兵,0,,1,6002,daodunbing,130,,120,2,,10000,40295,2621,60,50,60,50,60,55,50,60,50,1
21175,,刀盾兵,0,,1,6002,daodunbing,130,,120,2,,10000,40295,2621,60,50,60,50,60,55,50,60,50,1
21176,,刺客,0,,1,6004,cike,160,,121,3,,10000,31828,7088,60,50,60,50,60,55,50,60,50,1
21177,,刺客,0,,1,6004,cike,160,,121,3,,10000,31828,7088,60,50,60,50,60,55,50,60,50,1
21178,,刺客,0,,1,6004,cike,160,,121,3,,10000,31828,7088,60,50,60,50,60,55,50,60,50,1
21179,,武夫,0,,1,6008,wufu,160,,125,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21180,,武夫,0,,1,6008,wufu,160,,125,2,,10000,45468,5040,60,50,60,50,60,55,50,60,50,1
21181,,武将,0,,1,6010,wujiang,180,,128,127,,10000,60640,7047,70,60,70,60,70,65,60,70,50,1
21182,,武将,0,,1,6010,wujiang,180,,128,127,,10000,60640,7047,70,60,70,60,70,65,60,70,50,1
21183,,武将,0,,1,6010,wujiang,180,,128,127,,10000,60640,7047,70,60,70,60,70,65,60,70,50,1
21184,,巫师,0,,1,6006,wushi,180,,123,134,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21185,,巫师,0,,1,6006,wushi,180,,123,134,,10000,39795,10288,70,60,70,60,70,65,60,70,50,1
21186,,弓箭手,0,,1,6003,gongjianshou,200,,116,4,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21187,,弓箭手,0,,1,6003,gongjianshou,200,,116,4,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21188,,弓箭手,0,,1,6003,gongjianshou,200,,116,4,,10000,52517,11461,70,60,70,60,70,65,60,70,50,1
21189,,武将,0,,1,6010,wujiang,200,,128,127,,10000,75024,8723,70,60,70,60,70,65,60,70,50,1
21190,,武将,0,,1,6010,wujiang,200,,128,127,,10000,75024,8723,70,60,70,60,70,65,60,70,50,1
21191,,游侠,0,,1,6005,youxia,220,,122,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21192,,游侠,0,,1,6005,youxia,220,,122,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21193,,游侠,0,,1,6005,youxia,220,,122,2,,10000,120800,13182,70,60,70,60,70,65,60,70,50,1
21194,,刺客,0,,1,6004,cike,220,,121,3,,10000,84560,18537,70,60,70,60,70,65,60,70,50,1
21195,,刺客,0,,1,6004,cike,220,,121,3,,10000,84560,18537,70,60,70,60,70,65,60,70,50,1
21196,,文官,0,,1,6009,wenguan,240,,126,5,,10000,115230,29556,80,70,80,70,80,75,70,80,50,1
21197,,文官,0,,1,6009,wenguan,240,,126,5,,10000,115230,29556,80,70,80,70,80,75,70,80,50,1
21198,,文官,0,,1,6009,wenguan,240,,126,5,,10000,115230,29556,80,70,80,70,80,75,70,80,50,1
21199,,弓箭手,0,,1,6003,gongjianshou,240,,116,4,,10000,122912,26600,80,70,80,70,80,75,70,80,50,1
21200,,弓箭手,0,,1,6003,gongjianshou,240,,116,4,,10000,122912,26600,80,70,80,70,80,75,70,80,50,1
21201,,游侠,0,,1,6005,youxia,40,,122,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21202,,游侠,0,,1,6005,youxia,40,,122,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21203,,游侠,0,,1,6005,youxia,40,,122,2,,10000,1042,191,30,20,30,20,30,25,20,30,50,1
21204,,弓箭手,0,,1,6003,gongjianshou,40,,116,4,,10000,730,268,30,20,30,20,30,25,20,30,50,1
21205,,弓箭手,0,,1,6003,gongjianshou,40,,116,4,,10000,730,268,30,20,30,20,30,25,20,30,50,1
21206,,武将,0,,1,6010,wujiang,60,,128,127,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
21207,,武将,0,,1,6010,wujiang,60,,128,127,,10000,13604,1709,30,20,30,20,30,25,20,30,50,1
